id,start_from_week_seconds,duration
419569,400656,225
419568,400631,25
419567,400628,24
419566,400616,29
419565,400590,68
419564,400577,2913
419563,400562,96
419562,400550,90
419561,400549,85
419560,400492,140
419559,400487,123
419558,400487,114
419557,400448,3030
419556,400439,75
419555,400438,152
419554,400426,206
419553,400420,148
419552,400414,89
419551,400396,79
419550,400394,118
419549,400359,107
419548,400336,139
419547,400307,3162
419546,400286,352
419545,400275,87
419544,400258,190
419543,400251,166
419542,400244,204
419541,400242,201
419540,400232,3179
419539,400223,219
419538,400198,156
419537,400195,222
419536,400186,225
419535,400178,223
419534,400175,222
419533,400173,155
419532,400169,3232
419531,400167,210
419530,400161,3240
419529,400158,204
419528,400157,240
419527,400145,3231
419526,400113,241
419525,400108,219
419524,400105,179
419523,400036,17
419522,400006,12
419521,399992,18
419520,399983,36
419519,399918,53
419518,399905,30
419517,399897,21
419516,399895,13
419515,399882,23
419514,399877,16
419513,399866,20
419512,399853,22
419511,399843,42
419510,399830,3535
419509,399821,21
419508,399778,43
419507,399755,45
419506,399732,2070
419505,399728,62
419504,399700,161
419503,399689,16
419502,399682,60
419501,399661,49
419500,399635,2128
419499,399621,84
419498,399600,95
419497,399596,156
419496,399507,274
419495,399496,555
419494,399465,575
419493,399443,531
419492,399426,614
419491,399406,425
419490,399405,376
419489,399385,660
419488,399384,661
419487,399380,307
419486,399363,86
419485,399351,132
419484,399347,126
419483,399332,166
419482,399312,149
419481,399311,151
419480,399282,132
419479,399265,184
419478,399262,173
419477,399256,212
419476,399256,205
419475,399248,185
419474,399231,197
419473,399226,134
419472,399222,179
419471,399216,219
419470,399216,191
419469,399201,206
419468,399180,221
419467,399161,253
419466,399144,221
419465,399132,228
419464,399131,243
419463,399130,231
419462,399122,203
419461,399121,76
419460,399113,195
419459,399104,49
419458,399082,132
419457,399050,69
419456,399024,21
419455,399021,2970
419454,399020,12
419453,399010,2893
419452,399006,21
419451,399004,20
419450,398981,37
419449,398975,39
419448,398966,41
419447,398962,34
419446,398951,55
419445,398948,54
419444,398944,40
419443,398940,37
419442,398935,43
419441,398931,3015
419440,398914,43
419439,398900,37
419438,398877,41
419435,398845,304
419432,398788,155
419431,398785,133
419430,398782,146
419429,398756,3174
419428,398755,188
419427,398737,183
419426,398701,204
419425,398658,251
419424,398566,298
419423,398536,323
419422,398530,311
419421,398529,3428
419420,398524,317
419419,398508,350
419418,398495,340
419417,398493,293
419416,398490,248
419415,398490,351
419414,398478,505
419413,398472,314
419412,398471,267
419411,398456,177
419410,398431,201
419409,398409,22
419408,398392,34
419407,398316,28
419406,398297,3660
419405,398274,67
419404,398260,3630
419403,398252,77
419402,398245,3638
419401,398205,3702
419400,398204,94
419399,398183,140
419398,398174,134
419397,398169,9
419396,398145,29
419395,398132,16
419394,398083,45
419393,398081,58
419392,398061,66
419391,398047,98
419390,398035,83
419389,398017,111
419388,398006,103
419387,398001,2025
419386,397999,112
419385,397998,2024
419384,397969,140
419383,397967,106
419382,397910,165
419381,397900,158
419380,397896,177
419379,397889,148
419378,397889,159
419377,397882,151
419376,397795,230
419375,397776,242
419374,397760,258
419373,397745,2261
419372,397744,258
419371,397726,23
419370,397725,2281
419369,397705,36
419368,397688,42
419367,397670,46
419366,397648,57
419365,397615,101
419364,397588,60
419363,397579,119
419362,397572,119
419361,397562,116
419360,397550,141
419359,397547,131
419358,397544,109
419357,397539,119
419356,397535,2311
419355,397521,127
419354,397505,16
419353,397495,18
419352,397469,37
419351,397451,21
419350,397439,37
419349,397425,56
419348,397416,60
419347,397403,62
419346,397388,18
419345,397370,91
419344,397337,2646
419343,397302,158
419342,397225,161
419340,397204,182
419339,397175,242
419338,397160,214
419337,397138,258
419336,397087,34
419335,397030,78
419334,397002,106
419332,396880,191
419331,396857,243
419330,396855,248
419329,396854,217
419328,396807,249
419327,396779,324
419326,396759,3238
419325,396754,3243
419324,396734,297
419323,396729,301
419322,396711,364
419321,396698,353
419320,396695,391
419319,396654,432
419318,396651,405
419317,396636,424
419316,396631,453
419315,396625,405
419314,396611,225
419313,396610,441
419312,396608,3366
419311,396597,434
419310,396575,430
419309,396559,382
419307,396540,433
419306,396508,77
419305,396505,415
419304,396501,434
419303,396497,476
419302,396441,500
419301,396439,508
419300,396432,488
419299,396431,154
419298,396429,466
419297,396424,456
419296,396385,498
419295,396366,3590
419294,396339,554
419293,396313,580
419292,396310,570
419291,396282,577
419290,396261,598
419289,396257,588
419288,396222,593
419287,396221,634
419286,396199,3747
419285,396173,682
419284,396157,679
419283,396155,660
419282,396146,690
419281,396143,624
419280,396135,738
419279,396131,663
419278,396125,628
419277,396112,3814
419276,396109,3780
419275,396105,3794
419274,396099,3765
419273,396092,690
419272,396079,674
419271,396075,1937
419270,395983,781
419269,395965,2018
419268,395805,962
419267,395786,941
419266,395768,940
419265,395763,964
419264,395761,2235
419263,395707,1001
419262,395682,1041
419261,395679,1015
419260,395609,1048
419259,395518,1148
419258,395507,2458
419257,395504,1179
419256,395501,1156
419255,395491,2474
419254,395440,2550
419252,395429,1205
419251,395426,1243
419250,395425,1199
419249,395387,1252
419248,395386,1283
419247,395386,1238
419246,395381,1253
419245,395380,1257
419244,395370,1230
419243,395366,45
419242,395353,1271
419241,395339,1474
419240,395337,1213
419239,395321,1492
419238,395319,2629
419236,395271,1283
419235,395261,1269
419234,395224,1400
419233,395174,1376
419232,395138,2801
419231,395110,2810
419230,395105,1425
419229,395096,367
419228,395058,1447
419227,395010,1495
419226,394931,1563
419225,394652,1856
419224,394621,1873
419223,394608,1855
419222,394567,1891
419221,394560,1908
419220,394556,1889
419219,394537,3431
419218,394504,1959
419217,394477,3436
419216,394476,3467
419215,394474,1984
419214,394442,3474
419213,394384,2036
419212,394344,2090
419211,394232,2156
419210,394191,2183
419209,394191,2229
419208,394164,2224
419207,394146,2223
419206,394122,2241
419205,394084,2344
419204,394038,2336
419203,393972,2439
419202,393960,2393
419201,393931,2422
419200,393925,2330
419199,393846,1725
419198,393837,2305
419197,393794,2523
419196,393789,2540
419195,393768,2549
419194,393767,2575
419193,393752,1819
419192,393739,2603
419191,393733,2619
419190,393701,2628
419189,393695,2622
419188,393642,2675
419187,393626,2666
419186,393620,2635
419185,393619,2622
419184,393617,2675
419183,393598,2673
419182,393587,2702
419181,393581,2690
419180,393578,2663
419179,393550,2656
419178,393545,2663
419177,393537,2699
419176,393535,2754
419175,393519,2512
419174,393510,2726
419173,393506,2702
419172,393464,2742
419171,393464,2702
419170,393419,2760
419169,393402,2523
419168,393402,2777
419167,393398,2708
419166,393387,2779
419165,393376,2790
419164,393363,2756
419163,393337,2769
419162,393328,2428
419161,393328,2791
419160,393315,2850
419159,393312,2719
419158,393303,2604
419157,393295,2629
419156,393286,2483
419155,393272,2635
419154,393270,2538
419153,393259,2549
419152,393189,2567
419151,393185,2595
419150,393156,2989
419149,393135,2634
419148,393118,3017
419147,392817,417
419146,392721,628
419145,392704,3835
419144,392640,3140
419143,392617,3123
419142,392509,3231
419141,392474,3210
419140,392449,3270
419139,392440,3244
419138,392395,3266
419137,392362,3315
419136,392359,3302
419135,392256,3382
419134,392240,3407
419133,392170,3443
419132,392135,3455
419131,392134,3504
419130,392110,3496
419129,392082,3531
419128,392076,3571
419127,392058,3532
419126,392046,1873
419125,392040,3566
419124,391407,4004
419123,391394,4172
419122,391376,4118
419121,391368,4180
419120,391305,4220
419119,391293,4255
419118,391285,4208
419117,391260,4189
419116,391225,4223
419115,391204,2837
419114,391184,2708
419113,391156,4574
419112,391106,4357
419111,391082,4340
419110,391049,4373
419109,391027,4373
419108,391011,4389
419107,391006,4291
419106,391003,4727
419105,390968,4372
419104,390948,4388
419103,390921,4391
419102,390913,4423
419101,390876,4436
419100,390856,4484
419099,390855,4442
419098,390828,4261
419097,390814,4238
419096,390794,4488
419095,390790,4365
419094,390782,4500
419093,390747,4408
419092,390742,4345
419091,390742,4347
419090,390739,4435
419089,390726,4361
419088,390720,4454
419087,390590,4038
419086,390569,4466
419085,390553,4514
419084,390506,4531
419083,390503,4559
419082,390499,4132
419081,390485,4567
419080,390476,4093
419079,390475,4586
419078,390473,4564
419077,390441,4594
419076,390430,4201
419075,390385,4243
419074,390350,4219
419072,390276,4231
419071,390232,4186
419070,390212,4015
419068,390201,4324
419067,390169,4337
419066,390161,4223
419065,390148,4270
419064,390136,4248
419063,390024,3691
419062,390000,4211
419061,389961,4201
419060,389951,4154
419059,389944,4165
419058,389924,4036
419057,389922,4223
419056,389900,4037
419055,389894,4268
419054,389880,4264
419053,389876,4233
419052,389852,4253
419051,389852,4168
419050,389812,4168
419049,389808,3986
419048,389799,4185
419047,389788,4148
419046,389772,4187
419045,389764,4128
419044,389755,4164
419043,389743,4241
419042,389741,4151
419041,389719,4152
419040,389711,4181
419039,389710,4111
419038,389701,4147
419037,389687,4145
419036,389679,4116
419035,389669,4179
419034,389665,4206
419033,389636,4185
419032,389632,4098
419031,389599,4218
419030,389589,4206
419029,389569,4225
419028,389539,4094
419027,389518,4199
419026,389503,4226
419025,389492,4225
419024,389488,4227
419023,389479,4171
419022,389470,4163
419021,389463,4191
419020,389442,4212
419019,389405,4213
419018,389394,4224
419017,389348,4279
419016,389347,4303
419015,389316,4311
419013,389286,4531
419012,389267,4293
419011,389263,4339
419010,389252,4354
419009,389233,4373
419007,389207,4353
419006,389163,4439
419005,389162,4357
419004,389130,4389
419003,388997,4538
419002,388992,4518
419001,388846,4616
419000,388813,4722
418999,388798,4686
418998,388790,4708
418997,388770,4691
418995,388755,4681
418994,388718,4698
418993,388712,4723
418992,388701,4698
418991,388664,4771
418990,388663,4753
418989,388657,4768
418988,388652,4024
418987,388649,4750
418986,388633,4792
418985,388525,4869
418984,388467,4927
418983,388448,4926
418981,388339,5035
418980,388255,5110
418979,388246,5103
418978,388214,5151
418977,388196,5132
418976,388189,5152
418975,388187,5106
418974,388185,5113
418973,388183,5080
418972,388146,5195
418971,388144,5154
418970,388125,5203
418969,388105,313
418968,388101,5167
418967,388098,5184
418966,388079,5203
418965,388077,5206
418964,388037,5246
418963,388023,5245
418962,388022,5208
418961,388006,5228
418960,388003,5260
418959,387992,5222
418958,387989,5241
418957,387979,447
418956,387956,5249
418955,387956,4719
418954,387936,146
418953,387921,497
418952,387901,5313
418951,387860,483
418950,387827,532
418949,387822,174
418948,387815,528
418947,387804,497
418946,387787,572
418945,387782,529
418944,387768,533
418943,387757,255
418942,387744,252
418941,387719,221
418940,387696,386
418939,387689,251
418938,387678,328
418937,387653,13
418935,387636,22
418933,387583,150
418932,387576,73
418931,387524,209
418930,387523,126
418929,387474,126
418928,387455,129
418927,387424,136
418926,387362,64
418925,387355,5886
418924,387335,86
418923,387327,26
418922,387304,151
418921,387297,118
418920,387279,360
418919,387274,79
418918,387242,19
418917,387179,66
418916,387130,104
418915,387113,131
418914,387106,145
418913,387082,6120
418912,387079,170
418911,387064,180
418910,387063,176
418909,387044,190
418908,387026,204
418907,387010,220
418906,386987,64
418905,386977,46
418904,386948,67
418903,386929,6276
418902,386879,101
418901,386840,37
418900,386803,74
418899,386801,63
418898,386787,61
418897,386764,6419
418896,386760,99
418895,386746,96
418894,386737,114
418893,386722,122
418892,386722,108
418890,386692,135
418888,386656,171
418887,386655,151
418886,386648,188
418885,386608,205
418884,386598,228
418883,386579,18
418882,386576,13
418881,386572,30
418880,386564,43
418879,386517,64
418878,386497,65
418877,386463,97
418876,386457,92
418875,386452,63
418874,386443,83
418873,386432,83
418872,386424,138
418871,386415,6761
418870,386414,104
418869,386406,92
418868,386378,6775
418867,386371,119
418866,386348,123
418865,386348,6805
418864,386344,118
418863,386331,6845
418862,386325,137
418861,386299,199
418860,386293,183
418859,386265,265
418858,386239,237
418857,386227,205
418856,386195,231
418855,386176,6770
418854,386170,267
418853,386113,302
418852,386111,326
418851,386087,328
418850,386069,331
418849,386049,343
418848,386018,6735
418847,386016,401
418846,386013,380
418845,386010,357
418844,386008,377
418843,385987,394
418842,385918,74
418841,385887,1953
418840,385883,49
418839,385881,22
418838,385859,73
418837,385841,54
418836,385834,79
418835,385816,69
418834,385814,58
418833,385801,2061
418832,385801,51
418831,385797,44
418830,385776,40
418829,385767,74
418828,385764,27
418827,385742,39
418826,385741,23
418825,385734,24
418824,385674,72
418823,385615,118
418822,385607,259
418821,385594,139
418820,385591,132
418819,385582,94
418818,385557,133
418817,385556,310
418816,385517,48
418815,385503,163
418814,385499,66
418813,385498,84
418812,385479,80
418811,385475,74
418810,385473,71
418809,385471,73
418808,385466,71
418807,385460,84
418806,385450,69
418805,385447,57
418804,385442,85
418803,385380,116
418802,385335,35
418801,385334,38
418800,385315,44
418799,385309,59
418798,385304,55
418797,385289,30
418796,385288,82
418795,385245,91
418794,385209,19
418793,385201,135
418792,385190,35
418791,385168,248
418790,385162,42
418789,385153,57
418788,385122,66
418787,385118,65
418786,385103,2862
418785,385102,81
418784,385098,72
418783,385091,27
418782,385066,34
418781,385040,60
418780,384984,104
418779,384972,96
418778,384966,87
418777,384940,113
418776,384938,150
418775,384913,109
418774,384866,156
418773,384860,92
418772,384854,153
418771,384845,107
418770,384836,2975
418769,384807,28
418768,384807,21
418767,384790,3007
418766,384789,33
418765,384745,60
418764,384744,67
418763,384712,75
418762,384697,82
418761,384676,89
418760,384652,127
418759,384614,135
418758,384607,9
418757,384578,33
418756,384549,43
418755,384538,3245
418754,384521,40
418753,384506,37
418752,384494,79
418751,384489,40
418750,384484,36
418749,384471,102
418748,384443,77
418747,384432,65
418746,384431,47
418745,384427,39
418744,384392,48
418743,384312,15
418742,384306,3467
418741,384294,22
418740,384264,57
418739,384247,17
